name,brand,reviews.text,reviews.rating,review_label
Redmi Note 13,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,4,real
Redmi Note 13,Xiaomi,Design feels premium and the software experience is stable.,5,real
Redmi Note 14,Xiaomi,Camera struggles in low light conditions.,2,real
Redmi Note 14,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,5,real
Redmi Note 14,Xiaomi,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Redmi Note 14,Xiaomi,100 percent recommended buy now best deal,5,fake
Redmi Note 14,Xiaomi,Best phone ever must buy now amazing amazing amazing,4,fake
Redmi Note 14,Xiaomi,Camera struggles in low light conditions.,1,real
Redmi Note 14,Xiaomi,Battery life is average and could be better for heavy users.,3,real
Redmi Note 14,Xiaomi,Design feels premium and the software experience is stable.,4,real
Redmi Note 14,Xiaomi,Everyone must buy this phone immediately great offer,4,fake
Redmi Note 14,Xiaomi,Battery life is average and could be better for heavy users.,2,real
Redmi Note 14,Xiaomi,Battery life is average and could be better for heavy users.,1,real
Redmi Note 14,Xiaomi,Unbelievable phone best best best phone ever,4,fake
Redmi Note 14,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,5,real
Redmi Note 14,Xiaomi,Camera quality is impressive and the display looks sharp and bright.,5,real
Redmi Note 14,Xiaomi,Best phone ever must buy now amazing amazing amazing,4,fake
Redmi Note 14,Xiaomi,Design feels premium and the software experience is stable.,5,real
Redmi Note 14,Xiaomi,Design feels premium and the software experience is stable.,4,real
Redmi Note 14,Xiaomi,Battery life is average and could be better for heavy users.,1,real
Redmi Note 14,Xiaomi,Best phone ever must buy now amazing amazing amazing,4,fake
Redmi Note 14,Xiaomi,Battery easily lasts a full day with normal use and performance is smooth.,5,real
Redmi Note 14,Xiaomi,Unbelievable phone best best best phone ever,5,fake
Redmi Note 14,Xiaomi,Performance drops when many apps run together.,3,real
Redmi Note 14,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,4,real
Redmi Note 14,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,4,real
Redmi Note 14,Xiaomi,Battery life is average and could be better for heavy users.,2,real
Redmi Note 14,Xiaomi,Good performance for everyday tasks and gaming runs smoothly.,5,real
Redmi Note 14,Xiaomi,Phone gets slightly warm during long gaming sessions.,1,real
Redmi Note 14,Xiaomi,Phone gets slightly warm during long gaming sessions.,2,real
Redmi Note 14,Xiaomi,100 percent recommended buy now best deal,4,fake
Redmi Note 14,Xiaomi,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A51,Samsung,100 percent recommended buy now best deal,5,fake
Samsung Galaxy A51,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A51,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A51,Samsung,Unbelievable phone best best best phone ever,4,fake
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A51,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A51,Samsung,Everyone must buy this phone immediately great offer,5,fake
Samsung Galaxy A51,Samsung,Unbelievable phone best best best phone ever,5,fake
Samsung Galaxy A51,Samsung,Good performance for everyday tasks and gaming runs smoothly.,5,real
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,2,real
Samsung Galaxy A51,Samsung,Camera struggles in low light conditions.,2,real
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,1,real
Samsung Galaxy A51,Samsung,100 percent recommended buy now best deal,5,fake
Samsung Galaxy A51,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A51,Samsung,100 percent recommended buy now best deal,4,fake
Samsung Galaxy A51,Samsung,Everyone must buy this phone immediately great offer,4,fake
Samsung Galaxy A51,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A51,Samsung,Phone gets slightly warm during long gaming sessions.,3,real
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A51,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A51,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A51,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A51,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,2,real
Samsung Galaxy A51,Samsung,100 percent recommended buy now best deal,5,fake
Samsung Galaxy A51,Samsung,Performance drops when many apps run together.,1,real
Samsung Galaxy A51,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A51,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A51,Samsung,Phone gets slightly warm during long gaming sessions.,3,real
Samsung Galaxy A52,Samsung,Best phone ever must buy now amazing amazing amazing,4,fake
Samsung Galaxy A52,Samsung,Unbelievable phone best best best phone ever,4,fake
Samsung Galaxy A52,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A52,Samsung,Everyone must buy this phone immediately great offer,5,fake
Samsung Galaxy A52,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A52,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A52,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A52,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A52,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A52,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A52,Samsung,Performance drops when many apps run together.,1,real
Samsung Galaxy A52,Samsung,Camera struggles in low light conditions.,2,real
Samsung Galaxy A52,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A52,Samsung,Performance drops when many apps run together.,2,real
Samsung Galaxy A52,Samsung,Good performance for everyday tasks and gaming runs smoothly.,5,real
Samsung Galaxy A52,Samsung,Battery life is average and could be better for heavy users.,2,real
Samsung Galaxy A52,Samsung,Phone gets slightly warm during long gaming sessions.,3,real
Samsung Galaxy A52,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A52,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A52,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A52,Samsung,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A52,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A52,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A52,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A52,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A52,Samsung,Performance drops when many apps run together.,2,real
Samsung Galaxy A52,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A52,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A52,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A52,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A53,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A53,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A53,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A53,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A53,Samsung,Phone gets slightly warm during long gaming sessions.,1,real
Samsung Galaxy A53,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A53,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A53,Samsung,Unbelievable phone best best best phone ever,4,fake
Samsung Galaxy A53,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A53,Samsung,100 percent recommended buy now best deal,4,fake
Samsung Galaxy A53,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A53,Samsung,Phone gets slightly warm during long gaming sessions.,2,real
Samsung Galaxy A53,Samsung,Performance drops when many apps run together.,1,real
Samsung Galaxy A53,Samsung,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A53,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A53,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A53,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,5,real
Samsung Galaxy A53,Samsung,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A53,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,5,real
Samsung Galaxy A53,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A53,Samsung,100 percent recommended buy now best deal,4,fake
Samsung Galaxy A53,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A53,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A53,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A53,Samsung,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A53,Samsung,Unbelievable phone best best best phone ever,5,fake
Samsung Galaxy A53,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A53,Samsung,Camera struggles in low light conditions.,3,real
Samsung Galaxy A53,Samsung,Everyone must buy this phone immediately great offer,5,fake
Samsung Galaxy A53,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,5,real
Samsung Galaxy A54,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A54,Samsung,Everyone must buy this phone immediately great offer,4,fake
Samsung Galaxy A54,Samsung,Best phone ever must buy now amazing amazing amazing,5,fake
Samsung Galaxy A54,Samsung,Performance drops when many apps run together.,2,real
Samsung Galaxy A54,Samsung,Everyone must buy this phone immediately great offer,5,fake
Samsung Galaxy A54,Samsung,100 percent recommended buy now best deal,4,fake
Samsung Galaxy A54,Samsung,Battery life is average and could be better for heavy users.,1,real
Samsung Galaxy A54,Samsung,Good performance for everyday tasks and gaming runs smoothly.,5,real
Samsung Galaxy A54,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,5,real
Samsung Galaxy A54,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A54,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A54,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A54,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A54,Samsung,Camera quality is impressive and the display looks sharp and bright.,4,real
Samsung Galaxy A54,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A54,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A54,Samsung,100 percent recommended buy now best deal,5,fake
Samsung Galaxy A54,Samsung,Good performance for everyday tasks and gaming runs smoothly.,5,real
Samsung Galaxy A54,Samsung,Camera struggles in low light conditions.,2,real
Samsung Galaxy A54,Samsung,Camera struggles in low light conditions.,1,real
Samsung Galaxy A54,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A54,Samsung,Battery life is average and could be better for heavy users.,3,real
Samsung Galaxy A54,Samsung,Battery easily lasts a full day with normal use and performance is smooth.,4,real
Samsung Galaxy A54,Samsung,Good performance for everyday tasks and gaming runs smoothly.,4,real
Samsung Galaxy A54,Samsung,Battery life is average and could be better for heavy users.,2,real
Samsung Galaxy A54,Samsung,Best phone ever must buy now amazing amazing amazing,4,fake
Samsung Galaxy A54,Samsung,Everyone must buy this phone immediately great offer,4,fake
Samsung Galaxy A54,Samsung,Unbelievable phone best best best phone ever,4,fake
Samsung Galaxy A54,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A54,Samsung,Camera quality is impressive and the display looks sharp and bright.,5,real
Samsung Galaxy A55,Samsung,Design feels premium and the software experience is stable.,5,real
Samsung Galaxy A55,Samsung,Phone gets slightly warm during long gaming sessions.,1,real
Samsung Galaxy A55,Samsung,Good performance for everyday tasks and gaming runs smoothly.,5,real
Samsung Galaxy A55,Samsung,Phone gets slightly warm during long gaming sessions.,2,real
Samsung Galaxy A55,Samsung,Camera struggles in low light conditions.,3,real
Samsung Galaxy A55,Samsung,Performance drops when many apps run together.,3,real
Samsung Galaxy A55,Samsung,Design feels premium and the software experience is stable.,4,real
Samsung Galaxy A55,Samsung,Performance drops when many apps run together.,1,real
